country,admin_1,admin_2,year,season_name,season_type,product,area_planted,quantity_produced,yield
Togo,Plateaux,Moyen-Mono,2016,Main,Harvest,Yams,93.0,305.0,3.2795698924731185
Togo,Plateaux,Moyen-Mono,2017,Annual,Harvest,Rice (Paddy),581.0,948.0,1.6316695352839932
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Cassava,9505.0,44008.0,4.629984218832194
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Cowpea (unspecified),9710.0,4762.0,0.4904222451081359
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Groundnuts (In Shell),1895.0,1606.0,0.8474934036939314
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Maize (Corn),18273.0,22978.0,1.2574837191484705
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Millet,382.0,382.0,1.0
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Sorghum,280.0,204.0,0.7285714285714285
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Soybean (unspecified),572.0,266.0,0.4650349650349651
Togo,Plateaux,Moyen-Mono,2017,Main,Harvest,Yams,123.0,372.0,3.024390243902439
Togo,Plateaux,Moyen-Mono,2018,Annual,Harvest,Rice (Paddy),587.0,743.0,1.2657580919931857
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Cassava,10043.0,43526.0,4.333963954993528
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Cowpea (unspecified),11009.0,6208.0,0.5639022617858116
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Groundnuts (In Shell),2201.0,1740.0,0.7905497501135847
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Maize (Corn),19407.0,26147.0,1.3472973669294583
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Millet,375.0,375.0,1.0
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Sorghum,422.0,274.0,0.6492890995260664
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Soybean (unspecified),596.0,416.0,0.697986577181208
Togo,Plateaux,Moyen-Mono,2018,Main,Harvest,Yams,142.0,447.0,3.147887323943662
Togo,Plateaux,Ogou,2016,Annual,Harvest,Rice (Paddy),3935.0,4922.0,1.250825921219822
Togo,Plateaux,Ogou,2016,Main,Harvest,Cassava,14803.0,57292.0,3.870296561507802
Togo,Plateaux,Ogou,2016,Main,Harvest,Cowpea (unspecified),20805.0,11090.0,0.5330449411199231
Togo,Plateaux,Ogou,2016,Main,Harvest,Groundnuts (In Shell),2892.0,2767.0,0.956777316735823
Togo,Plateaux,Ogou,2016,Main,Harvest,Maize (Corn),60297.0,88575.0,1.468978556147072
Togo,Plateaux,Ogou,2016,Main,Harvest,Sorghum,12640.0,11308.0,0.894620253164557
Togo,Plateaux,Ogou,2016,Main,Harvest,Soybean (unspecified),6467.0,4481.0,0.6929024277099118
Togo,Plateaux,Ogou,2016,Main,Harvest,Yams,6660.0,60924.0,9.147747747747747
Togo,Plateaux,Ogou,2017,Annual,Harvest,Rice (Paddy),2101.0,2544.0,1.210851975249881
Togo,Plateaux,Ogou,2017,Main,Harvest,Cassava,16038.0,63672.0,3.970071081182192
Togo,Plateaux,Ogou,2017,Main,Harvest,Cowpea (unspecified),34148.0,23801.0,0.6969954316504627
Togo,Plateaux,Ogou,2017,Main,Harvest,Groundnuts (In Shell),2956.0,1972.0,0.6671177266576455
Togo,Plateaux,Ogou,2017,Main,Harvest,Maize (Corn),60426.0,85200.0,1.4099890775493993
Togo,Plateaux,Ogou,2017,Main,Harvest,Sorghum,32848.0,23651.0,0.720013395031661
Togo,Plateaux,Ogou,2017,Main,Harvest,Soybean (unspecified),6966.0,5479.0,0.786534596612116
Togo,Plateaux,Ogou,2017,Main,Harvest,Yams,2708.0,25080.0,9.261447562776958
Togo,Plateaux,Ogou,2018,Annual,Harvest,Rice (Paddy),2206.0,2600.0,1.1786038077969174
Togo,Plateaux,Ogou,2018,Main,Harvest,Cassava,17208.0,71742.0,4.169107391910739
Togo,Plateaux,Ogou,2018,Main,Harvest,Cowpea (unspecified),34569.0,24680.0,0.7139344499406983
Togo,Plateaux,Ogou,2018,Main,Harvest,Groundnuts (In Shell),2400.0,1661.0,0.6920833333333334
Togo,Plateaux,Ogou,2018,Main,Harvest,Maize (Corn),62304.0,93370.0,1.4986196712891628
Togo,Plateaux,Ogou,2018,Main,Harvest,Sorghum,31164.0,34828.0,1.1175715569246567
Togo,Plateaux,Ogou,2018,Main,Harvest,Soybean (unspecified),6904.0,5205.0,0.7539107763615296
Togo,Plateaux,Ogou,2018,Main,Harvest,Yams,2768.0,25306.0,9.142341040462428
Togo,Plateaux,Wawa,2016,Annual,Harvest,Rice (Paddy),862.0,762.0,0.8839907192575406
Togo,Plateaux,Wawa,2016,Main,Harvest,Cassava,5336.0,26173.0,4.904985007496252
Togo,Plateaux,Wawa,2016,Main,Harvest,Cowpea (unspecified),8059.93690851735,2555.0,0.317
Togo,Plateaux,Wawa,2016,Main,Harvest,Groundnuts (In Shell),496.0,220.0,0.4435483870967742
Togo,Plateaux,Wawa,2016,Main,Harvest,Maize (Corn),6708.0,9082.0,1.3539057841383422
Togo,Plateaux,Wawa,2016,Main,Harvest,Yams,455.0,3741.0,8.221978021978021
Togo,Plateaux,Wawa,2017,Annual,Harvest,Rice (Paddy),2195.0,2405.0,1.0956719817767653
Togo,Plateaux,Wawa,2017,Main,Harvest,Cassava,5275.0,25553.0,4.844170616113744
Togo,Plateaux,Wawa,2017,Main,Harvest,Cowpea (unspecified),5135.4359925788485,2768.0,0.539
Togo,Plateaux,Wawa,2017,Main,Harvest,Groundnuts (In Shell),583.0,350.0,0.6003430531732419
Togo,Plateaux,Wawa,2017,Main,Harvest,Maize (Corn),11704.0,15023.0,1.2835782638414217
Togo,Plateaux,Wawa,2017,Main,Harvest,Sorghum,120.0,65.0,0.5416666666666666
Togo,Plateaux,Wawa,2017,Main,Harvest,Yams,811.0,6671.0,8.22564734895191
Togo,Plateaux,Wawa,2018,Annual,Harvest,Rice (Paddy),2688.0,2553.0,0.9497767857142856
Togo,Plateaux,Wawa,2018,Main,Harvest,Cassava,6104.0,31076.0,5.091087811271297
Togo,Plateaux,Wawa,2018,Main,Harvest,Cowpea (unspecified),5387.012987012988,4148.0,0.77
Togo,Plateaux,Wawa,2018,Main,Harvest,Groundnuts (In Shell),509.0,324.0,0.6365422396856582
Togo,Plateaux,Wawa,2018,Main,Harvest,Maize (Corn),12306.0,16954.0,1.377701934015927
Togo,Plateaux,Wawa,2018,Main,Harvest,Sorghum,123.0,67.0,0.5447154471544715
Togo,Plateaux,Wawa,2018,Main,Harvest,Yams,935.0,7830.0,8.374331550802141
